Date,AAPL,IBM,CSCO,MSFT
2007-06-13,117.500006,103.120003,26.530001000000002,30.389999
2007-06-14,118.749994,103.849998,26.83,30.52
2007-06-15,120.499994,105.089996,27.389999,30.49
2007-06-18,125.090006,105.33000200000001,27.209999,30.51
2007-06-19,123.66,106.5,27.299999,30.459999
2007-06-20,121.550005,106.0,27.200001,30.01
2007-06-21,123.90000500000001,106.599998,27.32,30.219998999999998
2007-06-22,122.999998,104.440002,26.92,29.49
2007-06-25,122.339996,105.099998,27.030001000000002,29.49
2007-06-26,119.650002,105.33000200000001,27.15,29.52
2007-06-27,121.889999,105.43,27.27,29.870001000000002
2007-06-28,120.559996,105.949997,27.85,29.83
2007-06-29,122.040003,105.25,27.85,29.469998999999998
2007-07-02,121.259998,105.010002,27.889999,29.74
2007-07-03,127.17,106.58000200000001,28.1,30.02
2007-07-05,132.749994,108.050003,28.370001000000002,29.99
2007-07-06,132.299997,109.029999,28.469998999999998,29.969998999999998
2007-07-09,130.330006,108.970001,28.450001,29.870001000000002
2007-07-10,132.349998,108.629997,28.309998999999998,29.33
2007-07-11,132.389999,109.099998,28.76,29.49
2007-07-12,134.069998,109.279999,29.799999,30.07
2007-07-13,137.730001,108.599998,29.889999,29.82
2007-07-16,138.099997,109.660004,29.889999,30.030001000000002
2007-07-17,138.910002,110.769997,29.73,30.780001000000002
2007-07-18,138.11999699999998,111.08000200000001,29.440001000000002,30.92
2007-07-19,140.0,115.860001,29.940001000000002,31.51
2007-07-20,143.750006,114.809998,29.59,31.16
2007-07-23,143.700005,116.379997,30.26,31.190001000000002
2007-07-24,134.890003,116.16999799999999,29.76,30.799999
2007-07-25,137.260004,118.099998,29.91,30.709999
2007-07-26,146.000004,116.529999,29.67,29.98
2007-07-27,143.849995,115.620003,28.969998999999998,29.389999
2007-07-30,141.430006,114.519997,29.49,29.4
2007-07-31,131.759998,110.650002,28.91,28.99
2007-08-01,135.000006,112.040001,29.77,29.299999
2007-08-02,136.49,113.230003,30.129998999999998,29.52
2007-08-03,131.85,111.889999,29.459999,28.959999
2007-08-06,135.249998,113.889999,29.5,29.540001
2007-08-07,135.03000600000001,113.529999,29.690001000000002,29.549999
2007-08-08,134.009996,112.980003,31.68,30.0
2007-08-09,126.389996,110.730003,31.4,29.299999
2007-08-10,125.000004,112.639999,31.389999,28.709999
2007-08-13,127.790001,112.709999,30.83,28.629998999999998
2007-08-14,124.029995,112.050003,30.26,28.27
2007-08-15,119.89999399999999,111.230003,29.92,28.1
2007-08-16,117.049995,109.690002,29.299999,27.809998999999998
2007-08-17,122.06000300000001,110.900002,29.99,28.25
2007-08-20,122.219994,109.220001,29.76,28.26
2007-08-21,127.569996,109.040001,30.1,28.07
2007-08-22,132.51000200000001,110.0,30.26,28.219998999999998
2007-08-23,131.069996,111.449997,30.27,28.299999
2007-08-24,135.29999899999999,113.239998,30.73,28.809998999999998
2007-08-27,132.249996,113.440002,31.1,28.49
2007-08-28,126.82000500000001,112.0,30.41,27.93
2007-08-29,134.079998,114.57,31.0,28.59
2007-08-30,136.249994,115.370003,31.43,28.450001
2007-08-31,138.480005,116.690002,31.92,28.73
2007-09-04,144.160002,118.190002,32.32,28.809998999999998
2007-09-05,136.760006,117.879997,32.220001,28.48
2007-09-06,135.010006,117.620003,31.84,28.91
2007-09-07,131.769999,115.550003,31.52,28.440001000000002
2007-09-10,136.710005,115.800003,31.74,28.48
2007-09-11,135.490004,117.349998,32.16,28.93
2007-09-12,136.849995,116.0,31.780001000000002,28.93
2007-09-13,137.200003,115.949997,31.51,29.16
2007-09-14,138.809999,115.129997,31.559998999999998,29.040001
2007-09-17,138.41000400000001,114.519997,31.5,28.73
2007-09-18,140.919994,116.629997,32.040001000000004,28.93
2007-09-19,140.770004,116.66999799999999,32.09,28.67
2007-09-20,140.309994,116.860001,32.209998999999996,28.42
2007-09-21,144.150002,116.779999,32.299999,28.65
2007-09-24,148.280003,116.25,31.879998999999998,29.08
2007-09-25,153.179995,116.510002,32.439999,29.559998999999998
2007-09-26,152.769999,117.300003,32.990002000000004,29.5
2007-09-27,154.499998,117.709999,33.23,29.49
2007-09-28,153.470001,117.800003,33.130001,29.459999
2007-10-01,156.34,119.029999,32.990002000000004,29.77
2007-10-02,158.449995,118.360001,33.009997999999996,29.700001
2007-10-03,157.919996,116.400002,32.450001,29.450001
2007-10-04,156.23999799999999,115.690002,32.150002,29.709999
2007-10-05,161.449997,116.300003,32.650002,29.84
2007-10-08,167.909998,117.769997,32.709998999999996,29.84
2007-10-09,167.859997,118.300003,33.080002,30.1
2007-10-10,166.789999,118.620003,33.27,30.23
2007-10-11,162.230001,118.050003,32.799999,29.91
2007-10-12,167.249996,117.809998,32.919998,30.17
2007-10-15,166.980003,118.029999,32.790001000000004,30.040001
2007-10-16,169.579996,119.599998,32.290001000000004,30.32
2007-10-17,172.750002,115.779999,32.459998999999996,31.08
2007-10-18,173.500006,114.800003,32.68,31.16
2007-10-19,170.420002,112.279999,31.5,30.17
2007-10-22,174.359999,113.370003,31.370001000000002,30.51
2007-10-23,186.160002,114.68,31.540001,30.9
2007-10-24,185.929996,112.949997,31.26,31.25
2007-10-25,182.78000500000002,112.809998,31.18,31.99
2007-10-26,184.699995,113.730003,31.9,35.029999
2007-10-29,185.090004,114.800003,32.41,34.57
2007-10-30,186.999994,114.120003,32.610001000000004,35.57
2007-10-31,189.949995,116.120003,33.060001,36.810001
2007-11-01,187.44000400000002,113.650002,32.18,37.060001
2007-11-02,187.870001,114.589996,32.509997999999996,37.060001
2007-11-05,186.180002,113.400002,33.080002,36.73
2007-11-06,191.789997,113.16999799999999,34.080002,36.41
2007-11-07,186.300005,111.08000200000001,32.75,35.52
2007-11-08,175.469997,106.110001,29.629998999999998,34.740002000000004
2007-11-09,165.37000700000002,100.25,28.58,33.73
2007-11-12,153.759995,101.449997,29.110001,33.380001
2007-11-13,169.960005,105.269997,30.139999,34.459998999999996
2007-11-14,166.109997,103.440002,29.709999,33.93
2007-11-15,164.299995,103.599998,29.299999,33.759997999999996
2007-11-16,166.390003,104.790001,29.940001000000002,34.09
2007-11-19,163.95000100000001,102.220001,29.43,33.959998999999996
2007-11-20,168.850006,103.41999799999999,29.040001,34.580002
2007-11-21,168.459997,102.220001,28.25,34.23
2007-11-23,171.540001,104.050003,28.690001000000002,34.110001000000004
2007-11-26,172.539997,101.970001,27.5,32.970001
2007-11-27,174.80999599999998,103.83000200000001,27.49,33.060001
2007-11-28,180.219999,107.370003,28.049999,33.700001
2007-11-29,184.289999,107.5,28.15,33.59
2007-11-30,182.22000500000001,105.18,28.02,33.599998
2007-12-03,178.859995,105.83000200000001,27.57,32.919998
2007-12-04,179.810003,106.629997,26.959999,32.77
2007-12-05,185.5,108.160004,27.48,34.150002
2007-12-06,189.949995,109.699997,27.790001,34.549999
2007-12-07,194.300001,108.860001,27.450001,34.529999
2007-12-10,194.209999,109.389999,27.66,34.759997999999996
2007-12-11,188.540003,106.989998,28.02,34.099998
2007-12-12,190.860003,108.470001,28.799999,34.470001
2007-12-13,191.829998,108.18,29.059998999999998,35.220001
2007-12-14,190.390005,105.769997,28.65,35.310001
2007-12-17,184.400002,104.529999,27.950001,34.389998999999996
2007-12-18,182.979996,106.309998,28.15,34.740002000000004
2007-12-19,183.119999,107.139999,28.190001000000002,34.790001000000004
2007-12-20,187.209999,108.839996,28.280001000000002,35.52
2007-12-21,193.910006,111.050003,28.6,36.060001
2007-12-24,198.799997,111.650002,28.719998999999998,36.580002
2007-12-26,198.95000100000001,111.559998,28.379998999999998,36.610001000000004
2007-12-27,198.570005,109.599998,27.790001,35.970001
2007-12-28,199.829994,110.089996,27.559998999999998,36.119999
2007-12-31,198.079994,108.099998,27.07,35.599998
2008-01-02,194.84,104.690002,26.540001,35.220001
2008-01-03,194.930002,104.900002,26.75,35.369999
2008-01-04,180.049995,101.129997,26.120001000000002,34.380001
2008-01-07,177.639994,100.050003,26.129998999999998,34.610001000000004
2008-01-08,171.249994,97.589996,25.43,33.450001
2008-01-09,179.399994,98.309998,26.24,34.439999
2008-01-10,178.020002,99.91999799999999,26.24,34.330002
2008-01-11,172.690001,97.66999799999999,25.870001000000002,33.91
2008-01-14,178.78000600000001,102.93,26.290001,34.389998999999996
2008-01-15,169.039997,101.83000200000001,25.85,34.0
2008-01-16,159.639996,101.629997,25.15,33.23
2008-01-17,160.889997,101.099998,24.33,33.110001000000004
2008-01-18,161.359995,103.400002,24.299999,33.009997999999996
2008-01-22,155.639997,101.220001,23.48,31.959999
2008-01-23,139.070005,106.099998,24.030001000000002,31.93
2008-01-24,135.600006,106.910004,25.110001,33.25
2008-01-25,130.009998,104.519997,24.200001,32.939999
2008-01-28,130.009998,104.980003,24.1,32.720001
2008-01-29,131.540007,106.099998,24.059998999999998,32.599998
2008-01-30,132.179995,105.650002,24.360001,32.200001
2008-01-31,135.360001,107.110001,24.5,32.599998
2008-02-01,133.750004,109.08000200000001,24.940001000000002,30.450001
2008-02-04,131.649996,107.93,23.82,30.190001000000002
2008-02-05,129.359997,105.019997,23.26,29.07
2008-02-06,122.000002,103.589996,23.08,28.52
2008-02-07,121.239998,102.339996,23.379998999999998,28.120001000000002
2008-02-08,125.480001,103.269997,23.540001,28.559998999999998
2008-02-11,129.449999,105.139999,23.52,28.209999
2008-02-12,124.860001,106.529999,23.43,28.34
2008-02-13,129.399998,108.41999799999999,24.059998999999998,28.959999
2008-02-14,127.459993,106.129997,23.530001000000002,28.5
2008-02-15,124.629995,106.160004,23.299999,28.42
2008-02-19,122.180006,105.0,22.879998999999998,28.17
2008-02-20,123.820004,107.849998,23.200001,28.219998999999998
2008-02-21,121.54000500000001,106.93,23.190001000000002,28.1
2008-02-22,119.459997,108.07,23.6,27.68
2008-02-25,119.740004,110.08000200000001,23.799999,27.84
2008-02-26,119.150003,114.379997,24.07,28.379998999999998
2008-02-27,122.959997,116.459999,24.950001,28.26
2008-02-28,129.909996,115.239998,24.66,27.93
2008-02-29,125.020004,113.860001,24.389999,27.200001
2008-03-03,121.729996,114.230003,24.4,26.99
2008-03-04,124.61999499999999,115.709999,24.290001,27.59
2008-03-05,124.49000500000001,115.389999,24.27,28.120001000000002
2008-03-06,120.930004,112.519997,23.940001000000002,27.57
2008-03-07,122.249994,113.940002,24.110001,27.870001000000002
2008-03-10,119.690002,114.010002,23.99,28.049999
2008-03-11,127.350004,116.489998,25.15,29.280001000000002
2008-03-12,126.030001,117.07,25.139999,28.629998999999998
2008-03-13,127.940004,115.910004,24.950001,28.620001000000002
2008-03-14,126.610001,115.230003,24.32,27.959999
2008-03-17,126.730003,115.550003,24.290001,28.299999
2008-03-18,132.819996,118.410004,25.58,29.42
2008-03-19,129.670004,116.940002,24.469998999999998,28.620001000000002
2008-03-20,133.270006,118.33000200000001,24.77,29.18
2008-03-24,139.530003,119.059998,25.639999,29.17
2008-03-25,140.979996,117.970001,25.75,29.139999
2008-03-26,145.05999599999998,116.910004,24.780001000000002,28.559998999999998
2008-03-27,140.250006,115.519997,24.18,28.049999
2008-03-28,143.01000200000001,114.57,24.08,27.91
2008-03-31,143.5,115.139999,24.09,28.379998999999998
2008-04-01,149.53000500000002,116.489998,24.98,29.5
2008-04-02,147.48999799999999,114.809998,24.959999,29.16
2008-04-03,151.609999,116.019997,24.23,29.0
2008-04-04,153.080006,115.760002,24.389999,29.16
2008-04-07,155.890003,116.309998,23.940001000000002,29.16
2008-04-08,152.84,116.269997,23.959999,28.75
2008-04-09,151.43999499999998,116.769997,23.530001000000002,28.889999
2008-04-10,154.54999899999999,118.779999,24.040001,29.110001
2008-04-11,147.140003,116.0,23.379998999999998,28.280001000000002
2008-04-14,147.78000500000002,117.279999,23.309998999999998,28.059998999999998
2008-04-15,148.380005,117.16999799999999,23.110001,28.25
2008-04-16,153.700006,120.470001,23.83,28.950001
2008-04-17,154.48999799999999,123.08000200000001,23.889999,29.219998999999998
2008-04-18,161.040001,124.400002,24.51,30.0
2008-04-21,168.16000400000001,124.349998,24.889999,30.42
2008-04-22,160.199995,123.66999799999999,24.92,30.25
2008-04-23,162.890003,123.599998,25.440001000000002,31.450001
2008-04-24,168.93999499999998,124.190002,26.030001000000002,31.799999
2008-04-25,169.73,123.08000200000001,25.6,29.83
2008-04-28,172.240004,121.690002,25.35,28.99
2008-04-29,175.050001,122.849998,25.51,28.639999
2008-04-30,173.950003,120.699997,25.639999,28.52
2008-05-01,179.999994,123.610001,26.67,29.4
2008-05-02,180.940002,123.18,26.75,29.24
2008-05-05,184.729996,122.029999,26.280001000000002,29.08
2008-05-06,186.66,122.82,26.33,29.700001
2008-05-07,182.59,124.139999,25.780001000000002,29.209999
2008-05-08,185.060003,124.91999799999999,25.700001,29.27
2008-05-09,183.450006,124.059998,25.49,29.389999
2008-05-12,188.15999399999998,125.239998,25.84,29.99
2008-05-13,189.959995,126.58000200000001,25.889999,29.780001000000002
2008-05-14,186.260004,127.519997,25.75,29.93
2008-05-15,189.730003,128.46000700000002,26.5,30.450001
2008-05-16,187.619995,127.82,26.51,29.99
2008-05-19,183.599997,126.489998,26.370001000000002,29.459999
2008-05-20,185.899996,125.18,25.85,28.76
2008-05-21,178.190006,123.620003,25.370001000000002,28.25
2008-05-22,177.049994,124.699997,25.58,28.469998999999998
2008-05-23,181.169994,124.199997,25.1,28.049999
2008-05-27,186.429995,127.32,25.59,28.440001000000002
2008-05-28,187.009995,129.53999299999998,25.540001,28.18
2008-05-29,186.690001,129.71000700000002,26.209999,28.309998999999998
2008-05-30,188.749994,129.429993,26.719998999999998,28.32
2008-06-02,186.1,127.360001,26.35,27.799999
2008-06-03,185.36999699999998,127.839996,26.34,27.309998999999998
2008-06-04,185.190006,127.550003,26.76,27.540001
2008-06-05,189.429996,128.470001,27.540001,28.299999
2008-06-06,185.640003,124.940002,26.540001,27.49
2008-06-09,181.610004,125.860001,26.43,27.709999
2008-06-10,185.640003,125.940002,26.360001,27.889999
2008-06-11,180.809999,123.25,25.65,27.120001000000002
2008-06-12,173.26,123.849998,25.959999,28.24
2008-06-13,172.37000700000002,126.150002,26.370001000000002,29.07
2008-06-16,176.840002,126.709999,26.27,28.93
2008-06-17,181.43,125.099998,25.969998999999998,28.799999
2008-06-18,178.750006,124.160004,25.280001000000002,28.459999
2008-06-19,180.900002,125.019997,25.52,28.93
2008-06-20,175.270006,122.739998,24.639999,28.23
2008-06-23,173.159998,123.459999,24.549999,27.969998999999998
2008-06-24,173.25,123.459999,24.48,27.73
2008-06-25,177.390001,124.58000200000001,24.700001,28.35
2008-06-26,168.260006,121.129997,23.82,27.75
2008-06-27,170.089994,120.050003,23.610001,27.629998999999998
2008-06-30,167.440001,118.529999,23.26,27.51
2008-07-01,174.680006,119.269997,23.15,26.870001000000002
2008-07-02,168.180004,119.099998,22.84,25.879998999999998
2008-07-03,170.119995,119.540001,23.120001000000002,25.98
2008-07-07,175.16000400000001,121.5,22.57,26.030001000000002
2008-07-08,179.549997,123.879997,22.879998999999998,25.85
2008-07-09,174.249996,120.400002,21.58,25.23
2008-07-10,176.629997,123.18,22.129998999999998,25.450001
2008-07-11,172.579998,122.120003,21.82,25.25
2008-07-14,173.880001,121.540001,21.299999,25.15
2008-07-15,169.639997,123.199997,21.040001,26.15
2008-07-16,172.810003,125.940002,21.1,27.26
2008-07-17,171.809994,126.519997,21.52,27.52
2008-07-18,165.150002,129.889999,21.66,25.860001
2008-07-21,166.290001,128.66000400000001,21.84,25.639999
2008-07-22,162.019997,130.0,21.9,25.799999
2008-07-23,166.26,129.520004,22.17,26.43
2008-07-24,159.02999499999999,130.0,21.76,25.440001000000002
2008-07-25,162.119999,128.529999,22.43,26.16
2008-07-28,154.399996,126.25,21.98,25.5
2008-07-29,157.080004,127.660004,22.42,26.110001
2008-07-30,159.880001,128.860001,22.17,26.23
2008-07-31,158.950006,127.980003,21.99,25.719998999999998
2008-08-01,156.65999399999998,126.639999,21.99,25.440001000000002
2008-08-04,153.229996,127.559998,21.99,25.280001000000002
2008-08-05,160.640005,128.869995,22.65,26.209999
2008-08-06,164.190006,129.16000400000001,23.93,27.02
2008-08-07,163.570005,129.050003,23.58,27.389999
2008-08-08,169.549995,128.809998,24.25,28.129998999999998
2008-08-11,173.559994,126.599998,24.620001000000002,27.9
2008-08-12,176.73,125.220001,24.5,28.120001000000002
2008-08-13,179.300005,125.800003,24.309998999999998,27.91
2008-08-14,179.320005,126.940002,24.67,27.91
2008-08-15,175.740004,126.360001,24.91,27.809998999999998
2008-08-18,175.389996,124.589996,24.49,27.690001000000002
2008-08-19,173.53000600000001,122.559998,24.24,27.32
2008-08-20,175.84000600000002,122.510002,24.23,27.290001
2008-08-21,174.289997,122.989998,24.23,27.18
2008-08-22,176.790001,124.93,24.709999,27.84
2008-08-25,172.549997,122.860001,24.209999,27.66
2008-08-26,173.639996,122.5,24.110001,27.27
2008-08-27,174.670006,123.379997,24.370001000000002,27.559998999999998
2008-08-28,173.73999799999999,124.58000200000001,24.66,27.940001000000002
2008-08-29,169.52999499999999,121.730003,24.049999,27.290001
2008-09-02,166.189999,118.410004,23.75,27.1
2008-09-03,166.960003,118.339996,23.309998999999998,26.9
2008-09-04,161.22000500000001,115.0,22.280001000000002,26.35
2008-09-05,160.179995,114.33000200000001,22.26,25.65
2008-09-08,157.919996,117.290001,23.370001000000002,26.120001000000002
2008-09-09,151.68,115.040001,22.969998999999998,26.1
2008-09-10,151.609999,118.040001,22.99,26.440001000000002
2008-09-11,152.649996,119.199997,23.049999,27.34
2008-09-12,148.94000400000002,118.970001,23.459999,27.620001000000002
2008-09-15,140.359995,115.190002,22.379998999999998,26.82
2008-09-16,139.879997,116.050003,22.799999,25.99
2008-09-17,127.83000200000001,111.470001,21.799999,24.57
2008-09-18,134.089998,115.120003,22.799999,25.26
2008-09-19,140.90999399999998,118.849998,24.290001,25.16
2008-09-22,131.049995,116.209999,23.110001,25.4
2008-09-23,126.840006,115.360001,22.73,25.440001000000002
2008-09-24,128.709995,116.459999,22.799999,25.719998999999998
2008-09-25,131.930002,120.110001,23.48,26.610001
2008-09-26,128.23999799999999,119.41999799999999,23.82,27.4
2008-09-29,105.259999,114.459999,21.790001,25.01
2008-09-30,113.659998,116.959999,22.559998999999998,26.690001000000002
2008-10-01,109.120001,110.129997,21.950001,26.48
2008-10-02,100.100001,104.739998,21.200001,26.25
2008-10-03,97.069999,103.440002,21.25,26.32
2008-10-06,98.14000300000001,100.620003,20.459999,24.91
2008-10-07,89.159998,95.650002,18.84,23.23
2008-10-08,89.789999,90.550003,18.34,23.01
2008-10-09,88.740002,89.0,17.190001000000002,22.299999
2008-10-10,96.799999,87.75,17.23,21.5
2008-10-13,110.26,92.209999,19.27,25.5
2008-10-14,104.079999,93.599998,18.540001,24.1
2008-10-15,97.949999,88.290001,16.57,22.66
2008-10-16,101.890002,91.519997,17.75,24.190001000000002
2008-10-17,97.4,90.779999,17.91,23.93
2008-10-20,98.43999699999999,92.510002,18.959999,24.719998999999998
2008-10-21,91.489998,88.860001,17.860001,23.360001
2008-10-22,96.870001,83.599998,17.41,21.530001000000002
2008-10-23,98.22999899999999,84.349998,17.24,22.32
2008-10-24,96.380003,82.07,16.309998999999998,21.959999
2008-10-27,92.089998,79.660004,16.09,21.18
2008-10-28,99.909997,87.279999,18.309998999999998,23.1
2008-10-29,104.550003,88.199997,17.870001000000002,23.0
2008-10-30,111.039998,90.690002,17.790001,22.629998999999998
2008-10-31,107.589999,92.970001,17.77,22.33
2008-11-03,106.959998,92.68,17.200001,22.620001000000002
2008-11-04,110.989997,93.400002,18.33,23.530001000000002
2008-11-05,103.300001,89.940002,17.389999,22.08
2008-11-06,99.099998,85.150002,16.940001000000002,20.879998999999998
2008-11-07,98.239999,86.269997,17.58,21.5
2008-11-10,95.879998,83.870003,17.57,21.299999
2008-11-11,94.77,82.739998,17.18,21.200001
2008-11-12,90.12,79.739998,16.549999,20.299999
2008-11-13,96.439998,84.209999,17.26,21.25
2008-11-14,90.240003,80.33000200000001,16.620001000000002,20.059998999999998
2008-11-17,88.140001,77.480003,16.209999,19.32
2008-11-18,89.910002,80.08000200000001,16.450001,19.620001000000002
2008-11-19,86.289999,75.970001,15.08,18.290001
2008-11-20,80.49,71.739998,14.47,17.530001000000002
2008-11-21,82.580001,74.879997,15.17,19.68
2008-11-24,92.949998,79.889999,16.4,20.690001000000002
2008-11-25,90.800002,80.650002,15.42,19.99
2008-11-26,94.999998,81.66999799999999,16.389999,20.49
2008-11-28,92.66999799999999,81.599998,16.540001,20.219998999999998
2008-12-01,88.929999,76.900002,14.96,18.610001
2008-12-02,92.47,79.839996,15.32,19.15
2008-12-03,95.899999,80.66999799999999,16.01,19.870001000000002
2008-12-04,91.410003,77.440002,15.33,19.110001
2008-12-05,94.000002,80.589996,15.94,19.870001000000002
2008-12-08,99.719999,84.860001,17.25,21.01
2008-12-09,100.06,82.690002,17.16,20.6
2008-12-10,98.209998,82.860001,17.33,20.610001
2008-12-11,94.999998,80.58000200000001,16.91,19.450001
2008-12-12,98.27,82.199997,16.99,19.360001
2008-12-15,94.749999,82.769997,16.84,19.040001
2008-12-16,95.430001,86.400002,17.42,20.110001
2008-12-17,89.159998,85.839996,16.84,19.66
2008-12-18,89.429997,84.0,16.66,19.299999
2008-12-19,89.999997,83.519997,16.639999,19.120001000000002
2008-12-22,85.74,81.989998,16.370001000000002,19.18
2008-12-23,86.38000100000001,80.599998,16.24,19.280001000000002
2008-12-24,85.039997,80.519997,16.35,19.17
2008-12-26,85.810001,81.33000200000001,16.27,19.129998999999998
2008-12-29,86.61,81.25,16.01,18.959999
2008-12-30,86.289999,83.550003,16.23,19.34
2008-12-31,85.349998,84.160004,16.299999,19.440001000000002
2009-01-02,90.750001,87.370003,16.959999,20.33
2009-01-05,94.58000200000001,86.82,17.110001,20.52
2009-01-06,93.02,89.230003,17.790001,20.76
2009-01-07,91.01,87.790001,17.32,19.51
2009-01-08,92.699999,87.18,17.540001,20.120001000000002
2009-01-09,90.57999699999999,84.699997,16.700001,19.52
2009-01-12,88.66,85.709999,16.4,19.469998999999998
2009-01-13,87.709998,85.339996,16.450001,19.82
2009-01-14,85.32999699999999,83.190002,15.74,19.09
2009-01-15,83.379999,84.120003,15.81,19.24
2009-01-16,82.33000200000001,84.91999799999999,15.82,19.709999
2009-01-20,78.200001,81.980003,15.01,18.48
2009-01-21,82.83,91.41999799999999,15.7,19.379998999999998
2009-01-22,88.36,90.07,15.37,17.110001
2009-01-23,88.36,89.489998,15.89,17.200001
2009-01-26,89.640002,91.599998,16.299999,17.629998999999998
2009-01-27,90.73,91.660004,16.73,17.66
2009-01-28,94.2,94.82,16.879998999999998,18.040001
2009-01-29,92.999999,92.510002,15.93,17.59
2009-01-30,90.13,91.650002,14.97,17.1
2009-02-02,91.509998,90.93,15.31,17.83
2009-02-03,92.97999899999999,93.480003,15.62,18.5
2009-02-04,93.549998,92.83000200000001,15.84,18.629998999999998
2009-02-05,96.459998,92.410004,16.35,19.040001
2009-02-06,99.719999,96.139999,17.040001,19.66
2009-02-09,102.510003,96.82,16.85,19.440001000000002
2009-02-10,97.830003,93.269997,16.049999,18.799999
2009-02-11,96.82,95.160004,16.17,19.209999
2009-02-12,99.270002,95.07,16.200001,19.26
2009-02-13,99.16,93.839996,16.1,19.09
2009-02-17,94.530001,90.66999799999999,15.29,18.09
2009-02-18,94.369997,91.510002,15.37,18.120001000000002
2009-02-19,90.63999799999999,88.93,15.04,17.91
2009-02-20,91.199998,88.790001,15.08,18.0
2009-02-23,86.950001,84.370003,14.36,17.209999
2009-02-24,90.250003,86.400002,14.99,17.17
2009-02-25,91.159997,85.900002,14.77,16.959999
2009-02-26,89.189999,88.970001,14.49,16.42
2009-02-27,89.310001,92.029999,14.57,16.15
2009-03-02,87.93999699999999,89.050003,14.32,15.79
2009-03-03,88.37,87.769997,14.39,15.88
2009-03-04,91.169997,89.489998,15.25,16.120001000000002
2009-03-05,88.839997,87.480003,14.55,15.27
2009-03-06,85.300003,85.809998,14.18,15.28
2009-03-09,83.11,83.480003,13.62,15.15
2009-03-10,88.629999,87.25,14.64,16.48
2009-03-11,92.679998,88.620003,15.02,17.110001
2009-03-12,96.350002,90.400002,15.51,17.01
2009-03-13,95.929999,90.360001,15.51,16.65
2009-03-16,95.420001,91.220001,15.45,16.25
2009-03-17,99.659998,92.910004,16.139999,16.9
2009-03-18,101.52,91.949997,16.5,16.959999
2009-03-19,101.620003,92.660004,16.23,17.139999
2009-03-20,101.590002,92.510002,15.91,17.059998999999998
2009-03-23,107.660001,98.709999,16.98,18.33
2009-03-24,106.500001,98.300003,16.68,17.93
2009-03-25,106.490001,97.949997,16.57,17.879998999999998
2009-03-26,109.869998,98.779999,17.309998999999998,18.83
2009-03-27,106.850002,94.150002,16.950001,18.129998999999998
2009-03-30,104.490002,94.519997,16.309998999999998,17.48
2009-03-31,105.120003,96.889999,16.77,18.370001000000002
2009-04-01,108.689998,97.610001,17.459999,19.309998999999998
2009-04-02,112.710003,100.82,18.139999,19.290001
2009-04-03,115.989998,102.220001,18.16,18.75
2009-04-06,118.450001,101.559998,17.530001000000002,18.76
2009-04-07,115.000002,98.75,16.85,18.76
2009-04-08,116.32000500000001,101.190002,17.129998999999998,19.190001000000002
2009-04-09,119.57,101.699997,17.82,19.67
2009-04-13,120.220001,99.949997,17.889999,19.59
2009-04-14,118.309998,99.269997,17.93,19.35
2009-04-15,117.639996,98.849998,17.559998999999998,18.83
2009-04-16,121.45000300000001,101.43,18.08,19.76
2009-04-17,123.41999399999999,101.269997,17.99,19.200001
2009-04-20,120.499994,100.43,17.309998999999998,18.610001
2009-04-21,121.759996,102.309998,17.690001000000002,18.969998999999998
2009-04-22,121.51000400000001,102.550003,17.440001000000002,18.780001000000002
2009-04-23,125.4,101.41999799999999,17.620001000000002,18.92
2009-04-24,123.90000500000001,100.08000200000001,18.42,20.91
2009-04-27,124.729998,99.949997,18.370001000000002,20.4
2009-04-28,123.90000500000001,101.940002,18.67,19.93
2009-04-29,125.139994,104.040001,19.25,20.25
2009-04-30,125.829996,103.209999,19.32,20.26
2009-05-01,127.240002,104.610001,19.58,20.24
2009-05-04,132.070005,106.190002,19.5,20.190001000000002
2009-05-05,132.709993,105.849998,19.629998999999998,19.790001
2009-05-06,132.500002,104.620003,19.610001,19.790001
2009-05-07,129.060003,102.589996,18.950001,19.32
2009-05-08,129.190006,101.489998,18.73,19.42
2009-05-11,129.570002,102.900002,18.610001,19.32
2009-05-12,124.420004,103.940002,18.719998999999998,19.889999
2009-05-13,119.489998,102.260002,18.049999,19.75
2009-05-14,122.949997,101.050003,18.09,20.059998999999998
2009-05-15,122.41999799999999,101.370003,17.92,20.219998999999998
2009-05-18,126.650002,104.58000200000001,18.719998999999998,20.6
2009-05-19,127.450006,105.510002,18.879998999999998,20.309998999999998
2009-05-20,125.869997,104.050003,18.6,20.379998999999998
2009-05-21,124.179998,102.82,18.1,19.82
2009-05-22,122.5,101.889999,17.9,19.75
2009-05-26,130.780003,105.019997,18.49,20.34
2009-05-27,133.050001,102.93,18.219998999999998,20.129998999999998
2009-05-28,135.069994,104.690002,18.51,20.450001
2009-05-29,135.809998,106.279999,18.5,20.889999
2009-06-01,139.349998,108.370003,19.5,21.4
2009-06-02,139.490002,106.83000200000001,19.610001,21.4
2009-06-03,140.949995,106.489998,19.360001,21.73
2009-06-04,143.740005,106.33000200000001,19.67,21.83
2009-06-05,144.67,107.239998,19.870001000000002,22.139999
2009-06-08,143.849995,107.489998,19.870001000000002,22.049999
2009-06-09,142.71999499999998,108.139999,20.08,22.08
2009-06-10,140.250006,108.349998,19.950001,22.549999
2009-06-11,139.949999,109.400002,20.1,22.83
2009-06-12,136.969997,108.209999,19.91,23.33
